소스,사업명,주관부처,마감일,상세링크,수집일시
K-Startup,2026년 G밸리의료기기개발지원센터 상하이/쑤저우 진출 프로그램 모집공고,한국과학기술연구원,2026-06-19,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178000,2026-07-23 08:02
K-Startup,2026년 창업기업 온라인판로 지원사업(홈쇼핑 방송지원) 참여기업 모집 공고,한국중소벤처기업유통원,2026-06-19,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177977,2026-07-23 08:02
K-Startup,2026년 특허출원·등록 비용 바우처 지원사업 (상반기 / 6차),(사)한국중소기업발전협회,2026-06-19,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177995,2026-07-23 08:02
K-Startup,2026년 광주 IP(지식재산)디딤돌 IP창업존 61기(26년 3기)청년특화반 모집 공고,한국발명진흥회 광주지부(광주지식재산센터),2026-06-19,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178003,2026-07-23 08:02
K-Startup,"제77회 단디벤처포럼 X 부산기술창업투자원, 부산 브랜드페스타 참여 기업 모집",단디벤처포럼,2026-06-20,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178012,2026-07-23 08:02
K-Startup,[구리시 청년내일센터]]생성형AI로  역량 업그레이드하기 (1차/06.20) 모집 공고,구리시 청년내일센터,2026-06-20,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178160,2026-07-23 08:02
K-Startup,[강원창조경제혁신센터]2026 강원 BRIDGE 오픈이노베이션 프로그램 「바이오·헬스케어 분야」참여기업 추가모집,(재)강원창조경제혁신센터,2026-06-21,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178070,2026-07-23 08:02
K-Startup,"AI시대, 창업기업의 일하는 방식이 바뀐다.",네스토리움 주식회사,2026-06-21,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178092,2026-07-23 08:02
K-Startup,2026년 호남권 엔젤투자 피칭룸 참여기업 모집,한국엔젤투자협회 호남권 엔젤투자허브,2026-06-21,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177941,2026-07-23 08:02
K-Startup,2026년 대전 재도전 창업자 아카데미,(재)대전창조경제혁신센터,2026-06-21,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178104,2026-07-23 08:02
K-Startup,"[포스텍홀딩스] TIPS 갈 팀, 지금 찾습니다.",포항공과대학교기술지주(주),2026-06-21,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177751,2026-07-23 08:02
K-Startup,&apos;Claude Code 활용 개발 스킬 UP&apos; 비대면 교육 참가자 모집,서울핀테크랩,2026-06-21,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177818,2026-07-23 08:02
K-Startup,2026년 영산대 중장년 기술창업센터 입주기업 모집,영산대 중장년 기술창업센터장,2026-06-21,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178020,2026-07-23 08:02
K-Startup,[ZUZU X 포스텍홀딩스] TIPS 희망 기업 IR 집중검토,(주) 코드박스 Kodebox,2026-06-21,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177862,2026-07-23 08:02
K-Startup,스타트업 아우토반 코리아 2026 『STARTUP AUTOBAHN KOREA 2026』참가 기업 모집,와이앤아처 주식회사,2026-06-21,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177876,2026-07-23 08:02
K-Startup,[강원창조경제혁신센터]2026 강원 BRIDGE 오픈이노베이션 프로그램 「미래산업 분야」참여기업 모집,(재)강원창조경제혁신센터,2026-06-21,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177956,2026-07-23 08:02
K-Startup,[홍익대학교 아트앤디자인테크 창업보육센터] 2026년 1차 신규 입주기업 모집(~6/21(일)23:59까지),홍익대학교,2026-06-21,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178064,2026-07-23 08:02
K-Startup,2026년 4회차 지식재산권 무료 초청교육 수요조사,한국특허정보원,2026-06-21,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177789,2026-07-23 08:02
K-Startup,2026년 경기스타트업플랫폼 온라인 밋업위크(2차) 참가기업 모집,경기도경제과학진흥원,2026-06-22,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178134,2026-07-23 08:02
K-Startup,2026년 소모성자재(MRO) 납품 중소기업 구매상담회 참여기업 모집 (2차),한국중소벤처기업유통원,2026-06-22,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177738,2026-07-23 08:02
K-Startup,2026년 하반기 신촌 청년푸드스토어 청년창업가 모집,서울특별시 서대문구청장,2026-06-22,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178057,2026-07-23 08:02
K-Startup,이화여대 E-LIFETHON (업그라운더2기)_AI 창업 해커톤,주식회사 유디임팩트,2026-06-22,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178128,2026-07-23 08:02
K-Startup,[강동구 청년해냄센터] 브랜딩 스킬업 스쿨 참가자 모집,강동구 청년해냄센터,2026-06-22,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178066,2026-07-23 08:02
K-Startup,"[서초창업스테이션] 서초 메이커스 데이(예술, 소상공인 데모데이)",서초창업스테이션,2026-06-22,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178043,2026-07-23 08:02
K-Startup,2026 꿈터플러스 Dream-Camp 4기(추가모집),(주)스마트파머,2026-06-22,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178132,2026-07-23 08:02
K-Startup,초격차 스타트업 프로젝트(DIPS) Link-up(링크업) - 4대 도메인 AX 프로그램 창업기업 모집공고(2차),창업진흥원장,2026-06-22,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177764,2026-07-23 08:02
K-Startup,바이오·메디컬 연구인프라 활용 지원사업,동국대학교 BMC창업보육센터,2026-06-22,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177842,2026-07-23 08:02
K-Startup,「민관협력 오픈이노베이션 지원」 2026년 제2차 방산 스타트업 챌린지(모두의 챌린지–방산) 수요기업 협업 과제 모집공고,중소벤처기업부장관,2026-06-22,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177933,2026-07-23 08:02
K-Startup,2026년 G-Space 창업기업 디지털마케팅 지원사업 참여기업 모집 공고,(재)경남창조경제혁신센터 대표이사,2026-06-22,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177791,2026-07-23 08:02
K-Startup,2026년 디지털 기업 창업·투자 및 글로벌 역량강화 프로그램 참가기업 모집공고,(주)비티비벤처스,2026-06-22,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178038,2026-07-23 08:02
K-Startup,청년성장지원 『이룸』하반기 청년창업팀 모집,야탑유스센터,2026-06-22,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178005,2026-07-23 08:02
K-Startup,2026년 G-Bio Growth Lab 경기 바이오스타트업 기술검증 사업화지원 모집공고,(재)경기도경제과학진흥원,2026-06-22,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177955,2026-07-23 08:02
K-Startup,2026 KAIST 기후테크 전 국민 오디션 참가자 모집,한국과학기술원,2026-06-22,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177969,2026-07-23 08:02
K-Startup,2026 대전광역시 협동조합 찾아가는 컨설팅,한남대학교 사회혁신성장지원센터,2026-06-22,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178014,2026-07-23 08:02
K-Startup,[서울과학기술대학교] 제조창업 장비교육,서울과학기술대학교,2026-06-22,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177990,2026-07-23 08:02
K-Startup,2026 중국 차이나조이(ChinaJoy) B2B·B2C 경기도관 참가기업 모집,경기콘텐츠진흥원,2026-06-22,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178029,2026-07-23 08:02
K-Startup,2026 소셜벤더 광주·전라·제주 권역 성장지원형 참여기업 모집,주식회사뉴키즈인베스트먼트,2026-06-23,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178168,2026-07-23 08:02
K-Startup,2026년 지역성장 예비창업지원사업 참여 모집 공고,한국기술교육대학교 앵커사업단,2026-06-23,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177713,2026-07-23 08:02
K-Startup,가죽·패션 제품개발 협업사업 모집 공고,서울시 강동가죽제조지원센터,2026-06-23,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178143,2026-07-23 08:02
K-Startup,(강원센터) 2026년 제5회 제대군인 창업 워크숍 개최 안내,국가보훈부,2026-06-23,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177811,2026-07-23 08:02
K-Startup,NEST 해운대 5기 입주기업 모집,신용보증기금 스케일업금융센터,2026-06-23,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177982,2026-07-23 08:02
K-Startup,2026년 3차 단국대학교(천안) 창업보육센터 &apos;창조플러스존&apos;입주기업 모집,단국대학교 생명공학창업보육센터장,2026-06-23,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178089,2026-07-23 08:02
K-Startup,2026 지역창업 페스티벌 연계 제103회 대전창업포럼 참여 스타트업 및 투자사 모집,(재)대전창조경제혁신센터,2026-06-23,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178125,2026-07-23 08:02
K-Startup,"[동대문구 창업지원센터] 6월 메이커스페이스(레이저커터, 3D프린팅) 교육 일정",동대문구 창업지원센터,2026-06-23,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177950,2026-07-23 08:02
K-Startup,NEST 춘천 4기 입주기업 모집,신용보증기금 스케일업금융센터,2026-06-23,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177987,2026-07-23 08:02
K-Startup,[창업의 핵심은 설득] 설득 커뮤니케이션 이론/실습 교육,한양대학교 ERICA 산학협력단,2026-06-23,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178178,2026-07-23 08:02
K-Startup,Pre-IVS2026 in Seoul 참가자 모집,(주)플린토파트너스,2026-06-23,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178102,2026-07-23 08:02
K-Startup,2026년 영등포구 청년 1인 창업지원실 입주자 모집 공고,서울특별시 영등포구,2026-06-23,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178031,2026-07-23 08:02
K-Startup,2026년 안산정보산업진흥센터(경기TP안산창업보육센터) 제2차 신규 입주자 모집 공고,(재)경기테크노파크,2026-06-23,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178027,2026-07-23 08:02
K-Startup,2026년 「지역 IP-IR 네트워킹데이」 투자멘토단 Pool 모집 공고,한국발명진흥회,2026-06-23,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178197,2026-07-23 08:02
K-Startup,[서초창업스테이션] 6월 1:1 전문 분야 컨설팅 - 스타트업 자금 운용 및 캐시플로우 & 정책자금 및 자금 조달,서초창업스테이션,2026-06-24,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178148,2026-07-23 08:02
K-Startup,『2026년도 안양시 유망기업 방송영상 제작 지원사업』 모집공고,안양산업진흥원,2026-06-24,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178145,2026-07-23 08:02
K-Startup,[서초창업스테이션] 서리풀 소상공인 창업 클리닉 - 소상공인 1:1 컨설팅,서초창업스테이션,2026-06-24,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177855,2026-07-23 08:02
K-Startup,2026년  강동 K-ISS창업멘토링센터 2차 교육 및 튜토링 과정,주식회사 이노시아,2026-06-24,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178050,2026-07-23 08:02
K-Startup,[서귀포시 스타트업베이] 2026년 서귀포시 STARTUPBAY 실전창업아카데미 교육생 모집(~6/24),서귀포시 스타트업베이 센터장,2026-06-24,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178010,2026-07-23 08:02
K-Startup,2026 ITCEN × DRAPER OPEN INNOVATION,드레이퍼스타트업하우스 코리아센터,2026-06-24,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178055,2026-07-23 08:02
K-Startup,2026 경기도 ICT Product 시험인증 지원 2차공모,차세대융합기술연구원,2026-06-24,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177883,2026-07-23 08:02
K-Startup,2026년 판교허브 투자유치 밸류업 패키지 지원기업 모집,경기콘텐츠진흥원,2026-06-24,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178120,2026-07-23 08:02
K-Startup,Korea Financial Innovation Program 2026 참관 모집,서울핀테크랩,2026-06-24,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177948,2026-07-23 08:02
K-Startup,초격차 스타트업  프로젝트 모두의 챌린지 AX 참여기업 모집공고(추경),중소벤처기업부 장관,2026-06-24,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177760,2026-07-23 08:02
K-Startup,2026 ZER01NE Company Builder 현대자동차그룹 사내스타트업 사외 멤버 모집,와이앤아처(주),2026-06-24,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178110,2026-07-23 08:02
K-Startup,[강원 중소기업 재직자 업무역량 강화 교육]  실무에 적용하는 AI/AX 업무 효율화 스킬,중소상공인희망재단,2026-06-24,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178024,2026-07-23 08:02
K-Startup,『2026년 청년 산림인 성장지원 프로그램 - 지속가능한 산림형 비즈니스 모델 전략수립 및 실전 부트캠프 과정』,(사)사회혁신연구원,2026-06-25,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177954,2026-07-23 08:02
K-Startup,2026년 경기 스타트업 아카데미 글로벌 유니콘 캠퍼스 과정 참여기업 모집 공고,경기도경제과학진흥원,2026-06-25,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178037,2026-07-23 08:02
K-Startup,2026년 제2차 I-PLEX광주 신규 입주기업 모집공고,(재)광주테크노파크,2026-06-25,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178088,2026-07-23 08:02
K-Startup,&apos;스타트업에서 100년 기업을 꿈꾸다&apos; - 이브자리가 만들어온 혁신과 기업가정신의 힘(제6차 DDM 벤처스타트업 아카데미),DDM 청년창업센터 유니콘,2026-06-25,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178131,2026-07-23 08:02
K-Startup,2026 서울창업허브 글로벌 진출 「PoC·스케일업·액셀러레이팅」 참여기업 2차 모집,서울경제진흥원,2026-06-25,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177988,2026-07-23 08:02
K-Startup,국토교통부 혁신제품 지정공고,국토교통부,2026-06-25,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178098,2026-07-23 08:02
K-Startup,2026년 판교 스타트업 투자교류회 「In-Best 판교」 참가기업 모집 공고,경기도경제과학진흥원,2026-06-25,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178099,2026-07-23 08:02
K-Startup,[창업] 창업 트렌드와 유망 창업 아이템,마포청년창업취업지원센터 나루,2026-06-25,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178076,2026-07-23 08:02
K-Startup,[교육안내]서울용산시제품제작소 메이커 장비교육 일정 및 신청_6월,한국전자정보통신산업진흥회,2026-06-25,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177884,2026-07-23 08:02
K-Startup,"벤처확인 인증부터 투자유치까지, 스타트업 스케일업 성장전략 세미나",(주)엠비즈플래닛 산하 혁신기술경영인증지원센터,2026-06-25,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178154,2026-07-23 08:02
K-Startup,[서초창업스테이션] 6월 창업 교육 프로그램 - 마케팅 채널의 이해,서초창업스테이션,2026-06-25,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178146,2026-07-23 08:02
K-Startup,2026년 K-수출전략품목 육성사업 참여기업 모집 공고,한국중소벤처기업유통원,2026-06-25,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178042,2026-07-23 08:02
